POINTID,Coarse,Clay,Silt,Sand,pH_CaCl2,pH_H2O,OC,CaCO3,N,P,K,CEC,EC
26741986,3.00003333333333,42.0000333333333,50.0000333333333,8.00003333333333,7.28666666666667,7.95,12.8,275.666666666667,1.13333333333333,13.5,245.1,23.1000666666667,1.94750333333333
26761768,18.0000333333333,34.0000333333333,38.0000333333333,28.0000333333333,7.04333333333333,7.60666666666667,50.6666666666667,59.3333333333333,4.3,45.9666666666667,752.766666666667,37.1000666666667,1.86150333333333
26841836,18.00005,30.00005,44.00005,26.00005,5.07,5.785,36.9,0,3.45,16.2,161,7.60005,1.704005
27161812,10.0000333333333,18.0000333333333,42.0000333333333,41.0000333333333,6.35333333333333,6.81,17.0333333333333,3.33333333333333e-05,1.96666666666667,16.9,30.7,13.1000666666667,1.57450333333333
27282018,4,33,22,45,6.405,7.03,17.1,1.00005,1.3,5e-05,111.45,18.40005,0.453005
27322072,45.00005,7.00005,27.00005,66.00005,4.65,5.415,11.95,1,0.55,0,47.2,6.80005,0.447005
27781902,35.0000333333333,15.0000333333333,31.0000333333333,54.0000333333333,5.2,5.74666666666667,10.0666666666667,3.33333333333333e-05,1.1,16.5333333333333,61.4333333333333,9.60006666666666,0.624503333333333
27881848,16.0000333333333,27.0000333333333,35.0000333333333,38.0000333333333,7.49666666666667,8.14333333333333,9.2,180.666666666667,0.866666666666667,12.5000333333333,182.3,18.4000666666667,1.49300333333333
27961830,36.0000333333333,34.0000333333333,38.0000333333333,28.0000333333333,5.82333333333333,6.56333333333333,9.13333333333333,1.00003333333333,0.9,15.9666666666667,112.5,33.5000666666667,0.581003333333333
28222086,44,9,50,41,4.185,4.865,58.9,1,2.6,5e-05,40.6,2.50005,0.464005
28321988,23,7,17,76,3.99,4.6,42.6,0,2.7,21.2,82.9,4.1,NaN
28362162,19.00005,9.00005,26.00005,65.00005,4.47,5.11,12.45,0,1.05,13.75,45.35,5e-05,0.274005
28442038,58.00005,8.00005,39.00005,54.00005,4.34,5.255,9.75,0,0.85,0,44.3,6.90005,0.355005
28582414,10.0000333333333,11.0000333333333,45.0000333333333,45.0000333333333,4.30333333333333,4.92333333333333,32.8666666666667,1.00003333333333,2,3.33333333333333e-05,44.7333333333333,5.80006666666667,0.613503333333333
28621900,29.0000333333333,24.0000333333333,36.0000333333333,40.0000333333333,7.44666666666667,7.97666666666667,9.53333333333333,376.333333333333,0.933333333333333,14.1,234.8,19.3000666666667,1.50000333333333
28682348,35.0000333333333,14.0000333333333,26.0000333333333,60.0000333333333,4.68,5.43666666666667,36.5666666666667,3.33333333333333e-05,3.2,62.7,241.933333333333,8.80006666666667,0.779503333333333
28701666,14.00005,31.00005,46.00005,23.00005,7.365,8.125,10.35,677.5,1.25,46.3,414.8,18.30005,1.715005
28721676,7.00003333333333,46.0000333333333,41.0000333333333,13.0000333333333,7.36666666666667,7.80666666666667,12.3666666666667,341.333333333333,1.53333333333333,25.2000333333333,607.266666666667,4.80006666666667,1.78350333333333
28722202,54.0000333333333,7.00003333333333,50.0000333333333,43.0000333333333,4.72333333333333,5.55333333333333,12.7333333333333,3.33333333333333e-05,1.3,21.1000333333333,144.333333333333,4.80006666666667,0.363503333333333
28741666,16.0000333333333,43.0000333333333,36.0000333333333,20.0000333333333,7.34666666666667,7.76,18.6666666666667,221.666666666667,1.5,20.3,773.166666666667,28.5000666666667,1.69050333333333
28762288,14.0000333333333,12.0000333333333,23.0000333333333,65.0000333333333,3.99666666666667,4.61666666666667,56.8666666666667,3.33333333333333e-05,3.56666666666667,13.2000333333333,66.4,8.20006666666667,0.772003333333333
28801616,12.0000333333333,45.0000333333333,34.0000333333333,20.0000333333333,7.49333333333333,8.13333333333333,11.0333333333333,293.333333333333,1.2,12.7500333333333,579.033333333333,31.1000666666667,1.76700333333333
28921756,26.00005,26.00005,22.00005,52.00005,7,7.44,7.65,2,0.95,14.7,220.75,21.80005,0.991005
28941888,16.0000333333333,27.0000333333333,25.0000333333333,48.0000333333333,7.61,8.31666666666667,6.5,87.6666666666667,0.733333333333333,20.9000333333333,347.633333333333,21.0000666666667,1.42600333333333
28961740,3.00003333333333,21.0000333333333,53.0000333333333,26.0000333333333,7.36,8.01333333333333,9.93333333333333,364,0.9,3.33333333333333e-05,160.5,15.5000666666667,1.39000333333333
28962222,27.0000333333333,5.00003333333333,17.0000333333333,78.0000333333333,4.54,5.28,9.96666666666667,3.33333333333333e-05,0.9,65.9333333333333,73.9666666666667,3.40006666666667,0.266003333333333
29021660,7.00003333333333,22.0000333333333,28.0000333333333,50.0000333333333,7.54,8.1,7.73333333333333,178.333333333333,0.833333333333333,15.3,292.4,11.9000666666667,2.15500333333333
29042302,14.0000333333333,10.0000333333333,21.0000333333333,70.0000333333333,3.83,4.71333333333333,48.2666666666667,3.33333333333333e-05,4.3,18.3333333333333,96.0666666666667,5.20006666666667,0.460503333333333
29042356,17.0000333333333,10.0000333333333,18.0000333333333,72.0000333333333,3.79333333333333,4.17666666666667,61.6666666666667,1.00003333333333,4.16666666666667,44.3666666666667,146.833333333333,9.80006666666667,3.35000333333333
29181692,4.00005,40.00005,51.00005,9.00005,7.365,7.96,9.4,413.5,1.15,15.3,311,26.00005,2.090005
29221700,6.00003333333333,41.0000333333333,51.0000333333333,8.00003333333333,7.45,7.92666666666667,13.1666666666667,249.333333333333,1.33333333333333,14.6,578.766666666667,47.3000666666667,1.89700333333333
29222168,51.0000333333333,9.00003333333333,43.0000333333333,48.0000333333333,4.48,5.30666666666667,15.5666666666667,3.33333333333333e-05,0.933333333333333,3.33333333333333e-05,40.3,6.10006666666667,0.305503333333333
29281846,13.0000333333333,47.0000333333333,32.0000333333333,21.0000333333333,7.46666666666667,7.90333333333333,10.7,35,1.06666666666667,13.3,409.133333333333,41.7000666666667,1.44000333333333
29281972,17.00005,15.00005,50.00005,35.00005,5.735,6.31,9.45,1,1.05,0,31.3,11.90005,1.085005
29301690,23.0000333333333,42.0000333333333,39.0000333333333,19.0000333333333,7.36666666666667,7.92,12.3666666666667,414.333333333333,1.13333333333333,19.9,577.133333333333,29.0000666666667,2.16000333333333
29361700,19.0000333333333,32.0000333333333,44.0000333333333,23.0000333333333,7.45333333333333,7.93,12.5333333333333,150.333333333333,1.26666666666667,13.4666666666667,632.166666666667,26.4000666666667,1.64750333333333
29381732,13.0000333333333,53.0000333333333,41.0000333333333,6.00003333333333,7.49333333333333,8.12,11.3333333333333,165.666666666667,1.1,12.8,661,39.8000666666667,1.90450333333333
29541898,17.0000333333333,34.0000333333333,24.0000333333333,43.0000333333333,7.23,7.67666666666667,12.9333333333333,9.66666666666667,1.26666666666667,18.9000333333333,302.533333333333,26.1000666666667,1.56950333333333
29561750,30.00005,36.00005,24.00005,41.00005,6.49,6.855,9.65,0,1.15,38.75,285,25.80005,1.363005
29621748,8.00003333333333,32.0000333333333,26.0000333333333,42.0000333333333,7.32666666666667,7.9,13.5333333333333,7.33333333333333,1.43333333333333,23.7,425.966666666667,23.6000666666667,1.46150333333333
29661672,9.00003333333333,31.0000333333333,27.0000333333333,41.0000333333333,7.56666666666667,8.09333333333333,9.36666666666667,261.333333333333,0.866666666666667,18.6000333333333,348.433333333333,21.7000666666667,2.01100333333333
29662216,33.0000333333333,19.0000333333333,57.0000333333333,24.0000333333333,4.12666666666667,4.65666666666667,12.6666666666667,3.33333333333333e-05,1.7,28.2666666666667,112.866666666667,4.50006666666667,0.603003333333333
29681740,6.00003333333333,59.0000333333333,34.0000333333333,7.00003333333333,7.53333333333333,8.12666666666667,13.5333333333333,24,1.3,12.2000333333333,636.266666666667,60.8000666666667,1.50550333333333
29701706,6.00003333333333,41.0000333333333,46.0000333333333,13.0000333333333,7.35333333333333,7.87,13.7,565.333333333333,1.83333333333333,14.4333333333333,361.4,21.9000666666667,1.73550333333333
29701732,12.00005,32.00005,40.00005,27.00005,7.34,7.85,11.45,423.5,1.2,16.75,601.3,21.80005,1.938005
29701972,7.00003333333333,8.00003333333333,56.0000333333333,36.0000333333333,4.34333333333333,5.23,11.2666666666667,3.33333333333333e-05,1.5,9.70003333333333,64.2,4.10006666666667,0.456003333333333
29741756,44.00005,15.00005,24.00005,61.00005,5.395,5.895,18.1,0,1.4,25,255.85,7.70005,1.424005
29762162,36.0000333333333,7.00003333333333,18.0000333333333,75.0000333333333,4.83666666666667,5.42333333333333,4.3,3.33333333333333e-05,0.633333333333333,25.8333333333333,103.766666666667,3.30006666666667,0.627503333333333
29821768,9.00005,38.00005,39.00005,24.00005,7.51,8.135,8.5,114.5,0.85,46.25,597.3,27.00005,1.512005
29941668,17.0000333333333,46.0000333333333,40.0000333333333,13.0000333333333,7.57,8.14,16.2666666666667,319.666666666667,1.43333333333333,15.0333333333333,619.233333333333,34.3000666666667,1.63950333333333
29941866,20.0000333333333,18.0000333333333,32.0000333333333,50.0000333333333,4.71,5.48666666666667,13,3.33333333333333e-05,1.16666666666667,3.33333333333333e-05,64.3,2.10006666666667,0.356503333333333
30002290,45.0000333333333,6.00003333333333,47.0000333333333,47.0000333333333,4.12,4.64,10,3.33333333333333e-05,1.2,48.3,106.466666666667,6.66666666666667e-05,1.15600333333333
30002398,20.0000333333333,15.0000333333333,50.0000333333333,35.0000333333333,4.24,4.61666666666667,72.5,1,6.53333333333333,40.2,117.966666666667,13.0000666666667,3.40000333333333
30041718,15.0000333333333,35.0000333333333,51.0000333333333,14.0000333333333,7.58,8.19,9.93333333333333,488.333333333333,1.1,31.9333333333333,591.966666666667,24.5000666666667,2.11650333333333
30101810,11,12,49,39,6.11,6.69,13.05,2.00005,1.25,5e-05,104.3,16.20005,1.104005
30161748,11.0000333333333,23.0000333333333,43.0000333333333,35.0000333333333,7.41,7.99333333333333,16.9333333333333,434,1.56666666666667,76.0333333333333,882.133333333333,16.4000666666667,2.12050333333333
30182218,19.0000333333333,14.0000333333333,43.0000333333333,43.0000333333333,4.64666666666667,5.37333333333333,4.16666666666667,3.33333333333333e-05,0.666666666666667,14.0666666666667,73.1333333333333,4.00006666666667,0.420003333333333
30202248,9.00003333333333,17.0000333333333,60.0000333333333,23.0000333333333,7.41,7.83333333333333,9.76666666666667,4,1.4,16.9,134.733333333333,6.50006666666667,2.17250333333333
30202274,17.0000333333333,17.0000333333333,44.0000333333333,38.0000333333333,7.37333333333333,7.88666666666667,11.2,20,1.46666666666667,47.1333333333333,157.133333333333,12.2000666666667,3.34000333333333
30202284,18.0000333333333,16.0000333333333,39.0000333333333,45.0000333333333,6.66666666666667,6.90333333333333,12.6333333333333,3.33333333333333e-05,1.4,37.0666666666667,121.333333333333,9.90006666666667,1.61350333333333
30242300,18.0000333333333,15.0000333333333,35.0000333333333,50.0000333333333,4.33666666666667,4.94666666666667,9.23333333333333,1.00003333333333,1.06666666666667,12.7666666666667,104.433333333333,4.90006666666667,1.03800333333333
30261962,48,6,50,44,5.43,6.225,10.4,5e-05,1.15,5e-05,175.7,4.60005,0.323005
30322128,26.0000333333333,19.0000333333333,14.0000333333333,66.0000333333333,6.16333333333333,6.70666666666667,6.6,1.00003333333333,0.9,36.8666666666667,117.5,13.5000666666667,0.671003333333334
30341770,18.0000333333333,38.0000333333333,42.0000333333333,20.0000333333333,7.41333333333333,7.95666666666667,9.53333333333333,304.333333333333,1.1,13.2500333333333,518.766666666667,23.8000666666667,1.72700333333333
30341832,36.00005,13.00005,18.00005,69.00005,5.725,6.275,15.25,0,1.55,27.55,159.85,18.90005,0.724005
30401728,18.0000333333333,29.0000333333333,49.0000333333333,22.0000333333333,7.53,8.06666666666667,18.6666666666667,787.333333333333,1.43333333333333,3.33333333333333e-05,89.4666666666667,13.8000666666667,2.29000333333333
30401746,15.0000333333333,34.0000333333333,32.0000333333333,34.0000333333333,7.55,8.19,8.16666666666667,278.666666666667,0.7,3.33333333333333e-05,405.333333333333,19.4000666666667,1.60150333333333
30422198,6.00003333333333,33.0000333333333,25.0000333333333,43.0000333333333,7.48333333333333,8.11,9.9,10.3333333333333,1.26666666666667,20.0333333333333,377.2,16.6000666666667,1.37550333333333
30422300,53.0000333333333,10.0000333333333,37.0000333333333,52.0000333333333,4.13,4.84666666666667,19.1,3.33333333333333e-05,1.63333333333333,9.30003333333333,71.8666666666667,3.50006666666667,0.910503333333333
30441754,7.00003333333333,54.0000333333333,43.0000333333333,3.00003333333333,7.46,8.11666666666667,8.23333333333333,319,1.13333333333333,17.9500333333333,571.533333333333,32.4000666666667,1.74700333333333
30442186,16.0000333333333,39.0000333333333,52.0000333333333,10.0000333333333,7.56,8.03666666666667,8.86666666666667,174,1.2,12.8000333333333,422.866666666667,21.2000666666667,1.75900333333333
30461774,10.0000333333333,20.0000333333333,51.0000333333333,29.0000333333333,7.46,8.22,11.7333333333333,241,0.966666666666667,34.5333333333333,358.933333333333,14.2000666666667,1.55000333333333
30482230,4.00003333333333,19.0000333333333,33.0000333333333,48.0000333333333,7.52,8.22333333333333,7.1,11.3333333333333,1.03333333333333,3.33333333333333e-05,152.366666666667,10.0000666666667,1.19600333333333
30521680,19.0000333333333,52.0000333333333,38.0000333333333,10.0000333333333,7.61666666666667,8.15,11.5,267.666666666667,1.13333333333333,11.1500333333333,538.133333333333,39.8000666666667,2.48550333333333
30521752,3.00003333333333,54.0000333333333,36.0000333333333,10.0000333333333,7.54,7.95666666666667,12.8,183,1.23333333333333,19.6,1003.4,35.0000666666667,1.62850333333333
30541756,4.00003333333333,53.0000333333333,35.0000333333333,12.0000333333333,7.54,7.91,9.8,277.666666666667,0.933333333333333,16.0666666666667,639.7,29.8000666666667,1.57000333333333
30542164,28.00005,5.00005,13.00005,82.00005,4.805,5.585,4.15,0,0.5,21.7,69.45,2.40005,0.812005
30562108,30.0000333333333,28.0000333333333,16.0000333333333,55.0000333333333,6.48333333333333,7.14333333333333,5.2,1.00003333333333,0.666666666666667,15.1333333333333,211.466666666667,17.1000666666667,0.635003333333333
30601738,15.0000333333333,39.0000333333333,47.0000333333333,14.0000333333333,7.61,8.20333333333333,12.0333333333333,646.333333333333,1.4,14.7500333333333,402.7,22.4000666666667,1.67450333333333
30602198,7.00003333333333,9.00003333333333,10.0000333333333,80.0000333333333,7.57,8.02333333333333,4.7,25.6666666666667,0.8,32.7,247.433333333333,8.60006666666666,1.86650333333333
30621728,40.0000333333333,29.0000333333333,40.0000333333333,31.0000333333333,7.42,7.83333333333333,19.1,452.333333333333,1.66666666666667,23.5,618.266666666667,17.4000666666667,2.06700333333333
30622190,21.00005,23.00005,33.00005,45.00005,7.485,7.985,9.75,89,1.1,30.45,363.65,14.70005,1.744005
30641768,3.00003333333333,29.0000333333333,35.0000333333333,36.0000333333333,7.55666666666667,8.27333333333333,6.8,424.666666666667,0.833333333333333,14.6000333333333,183.766666666667,12.9000666666667,1.46550333333333
30661970,10,36,38,26,7.52,8.265,11.75,94.5,1.2,20.5,360,22.20005,2.295005
30663616,5,NaN,NaN,NaN,5.42,5.6,268.1,2,15.8,15.5,122.9,55.2,NaN
30682116,13.0000333333333,19.0000333333333,14.0000333333333,67.0000333333333,6.93333333333333,7.52333333333333,6.2,1.00003333333333,0.7,41,170.133333333333,15.6000666666667,1.00050333333333
30702108,16.0000333333333,14.0000333333333,18.0000333333333,69.0000333333333,7.42666666666667,8.19,2.96666666666667,7,0.433333333333333,13.2,92.8666666666667,11.3000333333333,1.13400666666667
30721674,17.0000333333333,27.0000333333333,41.0000333333333,31.0000333333333,7.54333333333333,8.08333333333333,15.6333333333333,805,1.53333333333333,31.4666666666667,139.833333333333,17.5000666666667,1.64250333333333
30722098,12.00005,25.00005,16.00005,60.00005,6.12,6.665,8.35,0,1,22.85,140.95,20.80005,0.783005
30722214,8.00003333333333,24.0000333333333,48.0000333333333,28.0000333333333,7.33,8.15333333333333,6.36666666666667,9,0.9,3.33333333333333e-05,169.633333333333,11.7000666666667,1.16200333333333
30742152,3.00003333333333,17.0000333333333,15.0000333333333,68.0000333333333,6.48333333333333,6.89666666666667,3,3.33333333333333e-05,0.5,11.7000333333333,90.1666666666667,12.4000666666667,0.592003333333333
30742184,22.00005,48.00005,42.00005,10.00005,7.315,7.75,13.05,329,1.55,36.45,522.85,22.40005,3.830005
30742198,6.00003333333333,20.0000333333333,29.0000333333333,51.0000333333333,7.32666666666667,7.81333333333333,10.2,5.33333333333333,1.2,29.2333333333333,242.566666666667,13.4000666666667,1.09750333333333
30742212,7.00003333333333,20.0000333333333,34.0000333333333,46.0000333333333,7.38666666666667,7.95333333333333,7.7,5.66666666666667,1.06666666666667,3.33333333333333e-05,134.833333333333,10.4000666666667,1.14000333333333
30782138,12.0000333333333,18.0000333333333,13.0000333333333,69.0000333333333,7.16666666666667,7.71,4.56666666666667,4.33333333333333,0.7,14.5666666666667,154.6,12.1000666666667,0.989503333333333
30801664,9.00003333333333,31.0000333333333,52.0000333333333,17.0000333333333,7.56,7.69666666666667,11.8,596,0.966666666666667,19.3333333333333,376.466666666667,16.5000666666667,19.2350033333333
30801772,4.00003333333333,47.0000333333333,42.0000333333333,12.0000333333333,7.53,8.18333333333333,8.83333333333333,291,0.966666666666667,3.33333333333333e-05,401.666666666667,21.7000666666667,1.62400333333333
30841776,5.00005,23.00005,40.00005,37.00005,7.73,8.3,13.3,173.5,0.85,13.15,326.55,12.50005,2.440005
30842212,7.00003333333333,22.0000333333333,52.0000333333333,25.0000333333333,7.56,8.29,5.63333333333333,268.666666666667,1.13333333333333,11.0000333333333,212.933333333333,10.7000666666667,1.65650333333333
30862182,10.0000333333333,27.0000333333333,55.0000333333333,18.0000333333333,7.48333333333333,7.97,13.3666666666667,55.3333333333333,1.53333333333333,21.6,238,21.6000666666667,2.98000333333333
30901912,10,25,33,42,5.905,6.715,9.1,5e-05,1.05,5e-05,118.05,12.60005,0.615005
30902116,11.0000333333333,14.0000333333333,8.00003333333333,78.0000333333333,6.37,6.92333333333333,8.3,3.33333333333333e-05,1.03333333333333,45.7666666666667,288.4,15.0000666666667,1.21000333333333
30922090,14.0000333333333,10.0000333333333,19.0000333333333,72.0000333333333,4.73333333333333,5.44333333333333,4.63333333333333,3.33333333333333e-05,0.6,35.2666666666667,85.6666666666667,2.70006666666667,0.379503333333333
30922176,39.0000333333333,13.0000333333333,16.0000333333333,71.0000333333333,7.37666666666667,7.82666666666667,8.26666666666667,96.3333333333333,1.1,86.9,161.033333333333,7.20006666666667,2.48500333333333
30922274,11.0000333333333,23.0000333333333,38.0000333333333,39.0000333333333,7.43666666666667,8.18333333333333,7.06666666666667,49.3333333333333,1,3.33333333333333e-05,105.533333333333,11.1000666666667,1.08000333333333
30962098,11.0000333333333,9.00003333333333,15.0000333333333,76.0000333333333,4.91,5.64666666666667,3.7,3.33333333333333e-05,0.5,41.8,118.266666666667,2.20006666666667,0.572003333333333
30982132,10.0000333333333,45.0000333333333,23.0000333333333,32.0000333333333,7.50333333333333,8,12.3666666666667,118.666666666667,1.46666666666667,37.8333333333333,835.5,22.4000666666667,1.54950333333333
30982250,5.00003333333333,34.0000333333333,49.0000333333333,18.0000333333333,7.45666666666667,7.95666666666667,10.1666666666667,88,1.6,17.2,188.7,19.2000666666667,1.34100333333333
30983522,26.00005,NaN,NaN,NaN,3.275,3.96,502.05,0,21.55,35.95,235.85,31.00005,4.340005
31022172,7.00003333333333,11.0000333333333,15.0000333333333,74.0000333333333,7.13333333333333,7.70666666666667,6.2,12,0.866666666666667,51.4333333333333,236.7,8.10006666666666,2.59500333333333
31022266,45.00005,16.00005,51.00005,32.00005,4.16,4.635,14.75,0,1.55,24.7,87.05,3.70005,0.591005
31041882,15.0000333333333,46.0000333333333,31.0000333333333,23.0000333333333,7.40666666666667,7.83333333333333,21.9333333333333,211.666666666667,2.43333333333333,15.4000333333333,610.966666666667,36.8000666666667,1.68900333333333
31061760,10.0000333333333,48.0000333333333,31.0000333333333,21.0000333333333,7.65666666666667,7.99333333333333,10.1,124,1.06666666666667,3.33333333333333e-05,731.333333333333,29.5000666666667,4.67500333333333
31062184,22.0000333333333,24.0000333333333,47.0000333333333,28.0000333333333,7.55666666666667,7.94666666666667,16.9,280,1.93333333333333,20.8333333333333,256.733333333333,20.5000666666667,3.50050333333333
31062202,16.0000333333333,29.0000333333333,54.0000333333333,17.0000333333333,7.51,7.99333333333333,20.2,578.333333333333,1.8,57.4,615.966666666667,13.9000666666667,2.86500333333333
31062246,9.00003333333333,36.0000333333333,44.0000333333333,20.0000333333333,7.62333333333333,8.24,7.33333333333333,148,1.1,13.7666666666667,183.533333333333,16.2000666666667,1.35850333333333
31081918,25,9,28,63,5.245,6.05,12.55,5e-05,1.15,14.10005,55.35,2.90005,0.352005
31102220,5.00003333333333,34.0000333333333,35.0000333333333,31.0000333333333,7.66666666666667,8.17333333333333,6.86666666666667,135.666666666667,1.13333333333333,12.1,334.7,10.1000666666667,1.84050333333333
31121872,18.0000333333333,31.0000333333333,27.0000333333333,43.0000333333333,6.74,7.11333333333333,10.5666666666667,1.00003333333333,1.3,46.3666666666667,608.3,21.2000666666667,1.52450333333333
31123540,26.00005,14.00005,39.00005,47.00005,5.575,5.91,53.7,1,4.05,73.95,76.25,16.90005,7.090005
31142216,14.0000333333333,16.0000333333333,18.0000333333333,66.0000333333333,7.48333333333333,7.91333333333333,11.2666666666667,124.333333333333,1.26666666666667,20.8666666666667,159.233333333333,10.5000666666667,2.01650333333333
31162010,15.0000333333333,23.0000333333333,13.0000333333333,64.0000333333333,5.79333333333333,6.48,7.16666666666667,3.33333333333333e-05,0.833333333333333,3.33333333333333e-05,123.4,13.7000666666667,0.515503333333333
31182272,6.00003333333333,27.0000333333333,44.0000333333333,28.0000333333333,7.39666666666667,8.03,6.5,91,1.16666666666667,3.33333333333333e-05,95.7333333333333,13.1000666666667,1.45100333333333
31202176,11,41,46,13,7.555,8.09,14.75,578,1.3,11.2,307.45,13.90005,2.550005
31202190,7.00003333333333,38.0000333333333,47.0000333333333,15.0000333333333,7.51333333333333,7.96,17,226.666666666667,1.73333333333333,35.1,327.333333333333,32.8000666666667,1.84700333333333
31222178,12.0000333333333,47.0000333333333,47.0000333333333,6.00003333333333,7.52,7.9,13.1,638.666666666667,1.7,33.3,511.3,13.5000666666667,3.25000333333333
31241770,4.00003333333333,31.0000333333333,37.0000333333333,32.0000333333333,7.41,8.12333333333333,10.7,316.666666666667,1.06666666666667,16.5000333333333,300.366666666667,17.0000666666667,1.62500333333333
31242102,7.00003333333333,5.00003333333333,9.00003333333333,86.0000333333333,4.33666666666667,5.04666666666667,2.93333333333333,3.33333333333333e-05,0.333333333333333,30.1333333333333,53.5333333333333,2.60006666666667,0.292003333333333
31261792,8.00003333333333,40.0000333333333,26.0000333333333,34.0000333333333,7.61333333333333,8.23333333333333,7.5,32.3333333333333,1,0,489.033333333333,16.2000333333333,3.25000666666667
31262196,25.00005,27.00005,47.00005,27.00005,7.515,8.04,20.35,447.5,2.25,31.7,291.45,20.80005,1.722005
31282198,7.00003333333333,36.0000333333333,53.0000333333333,11.0000333333333,7.51666666666667,7.91,19.3,314.333333333333,1.9,25.3666666666667,697.533333333333,16.9000666666667,2.75900333333333
31282278,9.00003333333333,15.0000333333333,35.0000333333333,50.0000333333333,6.11333333333333,6.51,9.06666666666667,1.33333333333333,1.13333333333333,34.9666666666667,91.5333333333333,6.80006666666667,0.883003333333333
31282284,38.00005,8.00005,28.00005,64.00005,6.67,7.12,11.9,2.5,1.2,35.7,124.45,6.30005,0.874005
31301938,30.0000333333333,28.0000333333333,32.0000333333333,40.0000333333333,7.65,8.17,6.9,30.3333333333333,1.56666666666667,15.0666666666667,269.633333333333,15.0000666666667,1.31050333333333
31321886,21.0000333333333,20.0000333333333,20.0000333333333,60.0000333333333,7.42666666666667,7.87666666666667,17.8666666666667,145.666666666667,2.33333333333333,180.6,800.033333333333,15.5000666666667,3.22550333333333
31322144,3.00003333333333,39.0000333333333,37.0000333333333,25.0000333333333,7.76333333333333,8.19,18.9,288,1.96666666666667,23.6,170.566666666667,19.9000666666667,2.92250333333333
31342232,9.00003333333333,39.0000333333333,45.0000333333333,16.0000333333333,7.45,7.96333333333333,18.0333333333333,358,1.76666666666667,17.5666666666667,329.1,21.2000666666667,1.94750333333333
31362264,6.00003333333333,19.0000333333333,42.0000333333333,40.0000333333333,6.42666666666667,6.89,7.33333333333333,1,1,19.1,87.5,7.10006666666667,0.647003333333333
31381772,26.0000333333333,23.0000333333333,47.0000333333333,29.0000333333333,7.49,8.12,20.0666666666667,536,1.16666666666667,11.4333333333333,262.533333333333,14.0000666666667,1.61900333333333
31382208,8.00003333333333,51.0000333333333,37.0000333333333,13.0000333333333,7.65666666666667,8.10333333333333,17.8,273.333333333333,1.86666666666667,48,591.066666666667,18.4000666666667,1.96950333333333
31382262,11.00005,24.00005,46.00005,30.00005,7.53,8.055,8.1,65,1.1,11.5,119.45,13.10005,1.878005
31402214,5.00003333333333,16.0000333333333,36.0000333333333,48.0000333333333,7.43666666666667,7.96333333333333,10.4,89.3333333333333,1.1,14.5666666666667,135.6,11.6000666666667,1.40400333333333
31402286,52.00005,10.00005,26.00005,64.00005,4.515,5.085,11.6,0,1.05,40.45,68.9,2.40005,0.700005
31422138,6.00003333333333,27.0000333333333,19.0000333333333,53.0000333333333,7.53,7.97,19.7,249.333333333333,1.96666666666667,35.4333333333333,340.566666666667,15.2000666666667,2.30000333333333
31422198,10.0000333333333,35.0000333333333,50.0000333333333,14.0000333333333,7.56666666666667,8.04333333333333,17.3666666666667,539.666666666667,1.4,12.2333333333333,288.166666666667,10.3000666666667,1.80850333333333
31422234,11.0000333333333,44.0000333333333,48.0000333333333,9.00003333333333,7.47333333333333,7.99333333333333,18.1666666666667,447.333333333333,1.73333333333333,17.7500333333333,493.133333333333,14.9000666666667,2.42000333333333
31441882,26.0000333333333,22.0000333333333,27.0000333333333,51.0000333333333,7.62333333333333,8.25666666666667,11.8333333333333,568,1.2,23,330.366666666667,12.6000666666667,1.57700333333333
31461986,11.0000333333333,19.0000333333333,20.0000333333333,62.0000333333333,7.67666666666667,8.38666666666667,7.60003333333333,104.333333333333,0.566666666666667,11.2333333333333,172.333333333333,15.5000666666667,1.58250333333333
31462256,14.0000333333333,25.0000333333333,44.0000333333333,30.0000333333333,7.41333333333333,7.9,11.3666666666667,60.6666666666667,1.4,18.5666666666667,197.7,11.2000666666667,1.70950333333333
31501742,10.0000333333333,38.0000333333333,48.0000333333333,13.0000333333333,7.64666666666667,8.13666666666667,12.7,478.333333333333,1.23333333333333,11.8000333333333,379.266666666667,16.7000666666667,2.04150333333333
31501972,2.00003333333333,39.0000333333333,51.0000333333333,10.0000333333333,7.44333333333333,7.63333333333333,17.7666666666667,110.666666666667,1.9,13.4666666666667,1163.7,14.7000666666667,24.9000033333333
31521920,17.0000333333333,15.0000333333333,49.0000333333333,36.0000333333333,7.47666666666667,8.21333333333333,6.06666666666667,19,0.833333333333333,22.3333333333333,299.166666666667,12.3000666666667,1.20850333333333
31521980,16.0000333333333,16.0000333333333,22.0000333333333,61.0000333333333,7.63,8.30666666666667,9.16666666666667,154.333333333333,0.933333333333333,24.4,262.1,11.9000666666667,1.84650333333333
31542242,6.00003333333333,29.0000333333333,32.0000333333333,39.0000333333333,7.44,7.99,13.4,256,1.4,25.6333333333333,416.633333333333,13.7000666666667,1.72700333333333
31561974,15.0000333333333,22.0000333333333,43.0000333333333,35.0000333333333,7.50666666666667,8.13666666666666,8.93333333333333,356.666666666667,1.16666666666667,13.1,196.7,18.4000666666667,1.72900333333333
31582214,4.00003333333333,30.0000333333333,49.0000333333333,20.0000333333333,7.57,8.24,13.8,695.666666666667,1.36666666666667,28.8,188.833333333333,15.4000666666667,1.66800333333333
31621930,18,19,28,53,7.49,7.58,6.05,172.5,0.75,5e-05,270.3,10.80005,22.100005
